# File generated by CMD 2.5 (http://stev.oapd.inaf.it/cmd) on Thu Jul 18 21:38:48 CEST 2013
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# but applying the corrections from Case A in Girardi et al. (2010, ApJ 724, 1030) 
#  but see Bonatto et al. (2004, A&A 415, 571) for 2MASS-specific details
# + Bertelli et al. (1994, A&AS, 106, 275) for the Mi>7.0 Msun interval
# Photometric system:  2MASS <i>JHK</i><sub>s</sub>
# BCs of Carbon stars derive from Loidl et al. (2001, A&A 342, 531)
# O-rich circumstellar silicate dust from Bressan et al. (1998)
# C-rich circumstellar graphite dust from Bressan et al. (1998)
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.01200		Age = 	3.981e+06 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    J       H       Ks	C/O	M_hec	period	pmode	logMdot	int_IMF	stage
	6.60	54.2043762207	35.1134	5.8827	4.4929	3.0183	-9.937	-6.362	-6.212	-6.121	0.4787	0.0000	1.1	1	-12.447	3.3363356590	          
	6.60	54.2051811218	35.1128	5.8830	4.4907	3.0090	-9.938	-6.379	-6.229	-6.138	0.4787	0.0000	1.1	1	-12.447	3.3363356590	          
	6.60	54.2059936523	35.1123	5.8834	4.4884	2.9995	-9.938	-6.396	-6.246	-6.155	0.4787	0.0000	1.1	1	-12.447	3.3363356590	          
	6.60	54.2068023682	35.1118	5.8837	4.4858	2.9891	-9.939	-6.414	-6.265	-6.174	0.4787	0.0000	1.1	1	-12.447	3.3363356590	          
	6.60	54.2076110840	35.1112	5.8840	4.4833	2.9785	-9.940	-6.433	-6.285	-6.194	0.4787	0.0000	1.1	1	-12.447	3.3363356590	          
	6.60	54.2084236145	35.1107	5.8843	4.4806	2.9675	-9.941	-6.453	-6.304	-6.214	0.4787	0.0000	1.2	1	-12.447	3.3363356590	          
	6.60	54.2092323303	35.1102	5.8845	4.4778	2.9563	-9.941	-6.472	-6.325	-6.234	0.4787	0.0000	1.2	1	-12.447	3.3363356590	          
	6.60	54.2100448608	35.1096	5.8847	4.4749	2.9443	-9.942	-6.493	-6.346	-6.256	0.4787	0.0000	1.2	1	-12.447	3.3363356590	  35.6    
	6.60	54.2108459473	35.1046	5.8850	4.4718	2.9316	-9.942	-6.510	-6.364	-6.274	0.4787	0.0000	1.2	1	-12.447	3.3363356590	          
	6.60	54.2116584778	35.0996	5.8852	4.4685	2.9179	-9.943	-6.529	-6.382	-6.293	0.4787	0.0000	1.3	1	-12.447	3.3363356590	          
	6.60	54.2124671936	35.0946	5.8854	4.4648	2.9032	-9.943	-6.548	-6.402	-6.314	0.4787	0.0000	1.3	1	-12.447	3.3363356590	          
	6.60	54.2128486633	35.0922	5.8854	4.4629	2.8954	-9.944	-6.559	-6.413	-6.325	0.4787	0.0000	1.3	1	-12.447	3.3363356590	          
	6.60	54.2132759094	35.0896	5.8855	4.4609	2.8871	-9.944	-6.570	-6.424	-6.336	0.4787	0.0000	1.3	1	-12.448	3.3363356590	          
	6.60	54.2136573792	35.0872	5.8856	4.4587	2.8785	-9.944	-6.581	-6.436	-6.348	0.4787	0.0000	1.4	1	-12.448	3.3363356590	          
	6.60	54.2140884399	35.0846	5.8857	4.4565	2.8693	-9.944	-6.594	-6.449	-6.361	0.4787	0.0000	1.4	1	-12.448	3.3363356590	  35.4    
	6.60	54.2144660950	35.0729	5.8857	4.4540	2.8594	-9.944	-6.607	-6.462	-6.375	0.4787	0.0000	1.4	1	-12.448	3.3363356590	  35.3    
	6.60	54.2148971558	35.0679	5.8858	4.4514	2.8488	-9.945	-6.621	-6.476	-6.389	0.4787	0.0000	1.4	1	-12.448	3.3363356590	          
	6.60	54.2152786255	35.0634	5.8859	4.4485	2.8370	-9.945	-6.639	-6.495	-6.408	0.4787	0.0000	1.5	1	-12.448	3.3363356590	          
	6.60	54.2157020569	35.0583	5.8860	4.4455	2.8247	-9.945	-6.659	-6.516	-6.430	0.4787	0.0000	1.5	1	-12.448	3.3363356590	          
	6.60	54.2160873413	35.0538	5.8861	4.4428	2.8138	-9.945	-6.678	-6.536	-6.450	0.4787	0.0000	1.5	1	-12.448	3.3363356590	          
	6.60	54.2165107727	35.0488	5.8862	4.4403	2.8037	-9.945	-6.695	-6.553	-6.468	0.4787	0.0000	1.5	1	-12.448	3.3363356590	  35.1    
	6.60	54.2168960571	35.0431	5.8862	4.4379	2.7939	-9.946	-6.712	-6.571	-6.486	0.4787	0.0000	1.6	1	-12.448	3.3363356590	          
	6.60	54.2173194885	35.0368	5.8863	4.4356	2.7847	-9.946	-6.727	-6.587	-6.502	0.4787	0.0000	1.6	1	-12.448	3.3363356590	          
	6.60	54.2177047729	35.0312	5.8864	4.4336	2.7763	-9.946	-6.741	-6.601	-6.517	0.4787	0.0000	1.6	1	-12.448	3.3363356590	          
	6.60	54.2181282043	35.0249	5.8864	4.4313	2.7672	-9.946	-6.757	-6.618	-6.534	0.4787	0.0000	1.6	1	-12.448	3.3363356590	  34.9    
	6.60	54.2185096741	35.0210	5.8864	4.4287	2.7566	-9.946	-6.775	-6.636	-6.553	0.4787	0.0000	1.7	1	-12.448	3.3363356590	          
	6.60	54.2193183899	35.0127	5.8863	4.4239	2.7376	-9.946	-6.808	-6.670	-6.588	0.4787	0.0000	1.7	1	-12.448	3.3363356590	  34.8    
	6.60	54.2205505371	34.9889	5.8854	4.4182	2.7152	-9.943	-6.847	-6.711	-6.630	0.4787	0.0000	1.8	1	-12.449	3.3363356590	  34.6    
	6.60	54.2214012146	34.9790	5.8846	4.4139	2.6989	-9.941	-6.877	-6.742	-6.661	0.4787	0.0000	1.8	1	-12.449	3.3363356590	          
	6.60	54.2226371765	34.9646	5.8857	4.4088	2.6770	-9.944	-6.917	-6.783	-6.703	0.4787	0.0000	1.9	1	-12.449	3.3363356590	  34.4    
	6.60	54.2246360779	34.9404	5.8877	4.4014	2.6453	-9.949	-6.976	-6.844	-6.765	0.4787	0.0000	2.0	1	-12.449	3.3363356590	  34.2    
	6.60	54.2290954590	34.8595	5.8911	4.3873	2.5844	-9.958	-7.071	-6.941	-6.865	0.4787	0.0000	2.2	1	-12.450	3.3363356590	          
	6.60	54.2552223206	34.3631	5.9032	4.2452	1.9976	-9.988	-8.036	-7.938	-7.885	0.4787	0.0000	6.2	1	-12.457	3.3363356590	          
	6.60	54.2630500793	34.1647	5.9068	4.1983	1.8039	-9.997	-8.363	-8.277	-8.233	0.4787	0.0000	8.6	1	-12.459	3.3363356590	  28.4    
	6.60	54.2653350830	34.1083	5.9075	4.1855	1.7514	-9.999	-8.453	-8.371	-8.329	0.4787	0.0000	9.4	1	-12.460	3.3363356590	  28.1    
	6.60	54.2699470520	33.9809	5.9088	4.1507	1.6091	-10.002	-8.702	-8.633	-8.598	0.4787	0.0000	12.0	1	-12.461	3.3363356590	  27.4    
	6.60	54.2707901001	33.9471	5.9105	4.1529	1.6159	-10.006	-8.691	-8.621	-8.585	0.4787	0.0000	11.9	1	-12.462	3.3363356590	  27.2    
	6.60	54.2712135315	33.9363	5.9103	4.1553	1.6255	-10.006	-8.673	-8.602	-8.566	0.4787	0.0000	11.7	1	-12.462	3.3363356590	          
	6.60	54.2715911865	33.9266	5.9103	4.1547	1.6229	-10.006	-8.677	-8.607	-8.571	0.4787	0.0000	11.7	1	-12.462	3.3363356590	  27.1    
	6.60	54.2723922729	33.9060	5.9097	4.1555	1.6267	-10.004	-8.670	-8.599	-8.563	0.4787	0.0000	11.7	1	-12.462	3.3363356590	  27.0    
	6.60	54.2728576660	33.8972	5.9096	4.1558	1.6278	-10.004	-8.668	-8.596	-8.560	0.4787	0.0000	11.6	1	-12.463	3.3363356590	          
	6.60	54.2740821838	33.8683	5.9087	4.1443	1.5823	-10.002	-8.746	-8.678	-8.644	0.4787	0.0000	12.6	1	-12.463	3.3363356590	  26.9    
	6.60	54.2834129333	33.6562	5.9147	4.0648	1.2553	-10.017	-9.312	-9.265	-9.243	0.4787	0.0000	14.3	0	-12.466	3.3363356590	  26.5    
	6.60	54.3186035156	32.9066	5.9351	3.8598	0.4052	-10.068	-10.632	-10.696	-10.724	0.4787	0.0000	122.4	0	-12.475	3.3363356590	  25.3    
	6.60	54.3309402466	32.6092	5.9379	3.8483	0.3525	-10.075	-10.704	-10.783	-10.815	0.4787	0.0000	139.5	0	-12.479	3.3363356590	          
	6.60	54.3564796448	32.0976	5.9458	3.8340	0.2805	-10.094	-10.810	-10.911	-10.948	0.4787	0.0000	166.7	0	-12.486	3.3363358974	  24.3    
	6.60	54.3733940125	31.7714	5.9517	3.8269	0.2419	-10.109	-10.867	-10.980	-11.018	0.4787	0.0000	183.4	0	-12.491	3.3363358974	  23.6    
	6.60	54.3818130493	31.6022	5.9545	3.8231	0.2217	-10.116	-10.897	-11.016	-11.056	0.4787	0.0000	192.7	0	-12.493	3.3363358974	  23.2    
	6.60	54.3902244568	31.4168	5.9573	3.8193	0.2009	-10.123	-10.927	-11.054	-11.094	0.4787	0.0000	202.8	0	-12.344	3.3363358974	 EHeb     
	6.60	54.5758781433	29.5097	5.9307	4.0027	0.9341	-10.057	-9.764	-9.736	-9.724	0.4787	0.0000	31.1	0	-12.523	3.3363361359	  20.8    
	6.60	54.6692695618	28.6291	5.9177	4.0976	1.3136	-10.024	-9.094	-9.034	-9.006	0.4787	0.0000	19.2	1	-12.536	3.3363361359	  20.5    
	6.60	54.7728233337	27.6640	5.9033	4.2017	1.7292	-9.988	-8.331	-8.244	-8.200	0.4787	0.0000	9.3	1	-12.551	3.3363363743	  20.3    
	6.60	54.9783782959	26.0206	5.8698	4.3833	2.4627	-9.904	-7.041	-6.913	-6.837	0.4787	0.0000	2.6	1	-12.577	3.3363366127	  20.1    
	6.60	59.7609481812	18.4739	5.7217	4.9687	4.8037	-9.534	-2.763	-2.601	-2.499	0.4787	0.0000	0.0	1	-12.726	3.3363416195	  17.8    
	6.60	59.8058547974	18.4202	5.7210	4.9716	4.8148	-9.532	-2.739	-2.577	-2.475	0.4787	0.0000	0.0	1	-12.727	3.3363418579	          
	6.60	59.8529281616	18.3639	5.7202	4.9748	4.8270	-9.531	-2.714	-2.552	-2.450	0.4787	0.0000	0.0	1	-12.729	3.3363418579	          
	6.60	59.8979682922	18.3099	5.7195	4.9778	4.8383	-9.529	-2.690	-2.528	-2.426	0.4787	0.0000	0.0	1	-12.730	3.3363418579	          
	6.60	59.9451637268	18.2533	5.7187	4.9809	4.8503	-9.527	-2.665	-2.503	-2.401	0.4787	0.0000	0.0	1	-12.731	3.3363418579	          
	6.60	59.9899978638	18.1994	5.7179	4.9839	4.8616	-9.525	-2.642	-2.479	-2.377	0.4787	0.0000	0.0	1	-12.733	3.3363418579	          
	6.60	60.0000000000	18.1873	5.7178	4.9845	4.8642	-9.524	-2.637	-2.474	-2.371	0.4787	0.0000	0.0	1	-12.733	3.3363418579	
	6.60	68.6157608032	11.1778	5.5813	5.2382	5.8037	-9.183	-0.423	-0.252	-0.145	0.4787	0.0000	0.0	1	-12.944	3.3363478184	  16      
#	Isochrone	Z = 0.01200		Age = 	4.467e+06 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    J       H       Ks	C/O	M_hec	period	pmode	logMdot	int_IMF	stage
	6.65	0.1500000060	0.1500	-2.4800	3.5299	5.1598	10.970	9.136	8.592	8.360	0.4787	0.0000	0.0	1	-17.817	1.9609395266	
	6.65	0.2000000030	0.2000	-2.2045	3.5514	5.0952	10.281	8.500	7.947	7.722	0.4787	0.0000	0.0	1	-17.692	2.2217822075	
	6.65	0.2500000000	0.2500	-2.0165	3.5630	5.0504	9.811	8.047	7.490	7.287	0.4787	0.0000	0.0	1	-17.573	2.4080901146	
	6.65	0.3000000119	0.3000	-1.8672	3.5721	5.0168	9.438	7.687	7.127	6.941	0.4787	0.0000	0.0	1	-16.636	2.5475041866	
	6.65	0.3499999940	0.3500	-1.7400	3.5803	4.9893	9.120	7.390	6.819	6.647	0.4787	0.0000	0.0	1	-15.843	2.6555202007	
	6.65	0.4000000060	0.4000	-1.5970	3.5877	4.9338	8.763	7.054	6.466	6.307	0.4787	0.0000	0.0	1	-15.157	2.7413372993	
	6.65	0.4499999881	0.4500	-1.4753	3.5966	4.8990	8.458	6.782	6.170	6.026	0.4787	0.0000	0.0	1	-14.551	2.8109800816	
	6.65	0.5000000000	0.5000	-1.3500	3.6071	4.8616	8.145	6.505	5.871	5.739	0.4787	0.0000	0.0	1	-14.009	2.8684780598	
	6.65	0.5500000119	0.5500	-1.2159	3.6189	4.8160	7.810	6.207	5.555	5.434	0.4787	0.0000	0.0	1	-13.519	2.9166350365	
	6.65	0.6000000238	0.6000	-1.0878	3.6313	4.7750	7.490	5.923	5.269	5.159	0.4787	0.0000	0.0	1	-13.072	2.9573988914	
	6.65	0.6999999881	0.7000	-0.8172	3.6621	4.6947	6.813	5.332	4.736	4.649	0.4787	0.0000	0.0	1	-12.279	3.0225379467	
	6.65	0.8468747139	0.8469	-0.4339	3.7179	4.6172	5.855	4.558	4.130	4.072	0.4787	0.0000	0.0	1	-11.509	3.0910229683	
	6.65	1.0406241417	1.0406	-0.0106	3.7734	4.5056	4.797	3.737	3.444	3.409	0.4787	0.0000	0.0	1	-13.263	3.1514728069	
	6.65	1.3531252146	1.3531	0.5599	3.8489	4.3510	3.370	2.692	2.555	2.536	0.4787	0.0000	0.0	1	-14.503	3.2106764317	
	6.65	1.4531252384	1.4531	0.7017	3.8737	4.3393	3.016	2.473	2.383	2.366	0.4787	0.0000	0.0	1	-14.601	3.2237308025	
	6.65	1.6000000238	1.6000	0.8852	3.9099	4.3427	2.557	2.226	2.196	2.181	0.4787	0.0000	0.0	1	-14.703	3.2395837307	
	6.65	1.7468746901	1.7469	1.0481	3.9438	4.3533	2.150	2.034	2.044	2.031	0.4787	0.0000	0.0	1	-14.786	3.2523725033	
	6.65	1.8703120947	1.8703	1.1618	3.9673	4.3634	1.866	1.908	1.936	1.926	0.4787	0.0000	0.0	1	-14.849	3.2612965107	
	6.65	1.9468747377	1.9469	1.2473	3.9827	4.3567	1.652	1.800	1.836	1.830	0.4787	0.0000	0.0	1	-14.887	3.2661612034	
	6.65	2.2000000477	2.2000	1.4419	4.0214	4.3702	1.165	1.583	1.635	1.639	0.4787	0.0000	0.0	1	-15.001	3.2793695927	
	6.65	2.5000000000	2.5000	1.6528	4.0606	4.3716	0.638	1.328	1.391	1.405	0.4787	0.0000	0.0	1	-15.120	3.2908382416	
	6.65	3.0000000000	3.0000	1.9491	4.1130	4.3642	-0.103	0.952	1.027	1.052	0.4787	0.0000	0.1	1	-13.516	3.3037204742	
	6.65	3.5000000000	3.5000	2.1916	4.1547	4.3554	-0.709	0.640	0.724	0.757	0.4787	0.0000	0.1	1	-13.449	3.3120026588	
	6.65	4.0000000000	4.0000	2.3960	4.1893	4.3473	-1.220	0.377	0.468	0.506	0.4787	0.0000	0.1	1	-13.391	3.3176128864	
	6.65	4.5000000000	4.5000	2.5733	4.2193	4.3410	-1.663	0.149	0.246	0.289	0.4787	0.0000	0.1	1	-13.339	3.3215744495	
	6.65	5.0000000000	5.0000	2.7338	4.2457	4.3320	-2.065	-0.062	0.040	0.088	0.4787	0.0000	0.1	1	-13.294	3.3244650364	
	6.65	6.0000000000	6.0000	3.0106	4.2889	4.3073	-2.757	-0.446	-0.336	-0.281	0.4787	0.0000	0.1	1	-13.215	3.3282895088	
	6.65	7.0000000000	7.0000	3.2434	4.3248	4.2850	-3.339	-0.778	-0.660	-0.598	0.4787	0.0000	0.1	1	-13.148	3.3306136131	
	6.65	8.0292577744	8.0293	3.4523	4.3544	4.2538	-3.861	-1.099	-0.975	-0.908	0.4787	0.0000	0.1	1	-13.088	3.3321495056	          
	6.65	9.0000000000	9.0000	3.6301	4.3798	4.2272	-4.305	-1.376	-1.245	-1.173	0.4787	0.0000	0.1	1	-13.038	3.3331298828	
	6.65	13.5937585831	13.5764	4.2303	4.4610	4.1305	-5.806	-2.366	-2.220	-2.133	0.4787	0.0000	0.1	1	-12.860	3.3351793289	
	6.65	15.2661523819	15.2316	4.3908	4.4803	4.0970	-6.207	-2.659	-2.509	-2.419	0.4787	0.0000	0.1	1	-12.810	3.3354821205	          
	6.65	17.6562633514	17.5866	4.5998	4.5023	4.0388	-6.729	-3.065	-2.912	-2.819	0.4787	0.0000	0.2	1	-12.747	3.3357598782	
	6.65	20.9843006134	20.8155	4.8176	4.5216	3.9712	-7.274	-3.505	-3.351	-3.257	0.4787	0.0000	0.2	1	-12.674	3.3359825611	  19.9    
	6.65	25.3125286102	24.8967	5.0610	4.5340	3.8552	-7.882	-4.040	-3.886	-3.791	0.4787	0.0000	0.2	1	-12.597	3.3361349106	
	6.65	25.6077804565	25.1610	5.0749	4.5343	3.8471	-7.917	-4.073	-3.919	-3.824	0.4787	0.0000	0.2	1	-12.592	3.3361423016	 TO       
